,index,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
17,142191,84602.0,-0.401188451124853,0.732227963706093,1.54079656673099,-0.909519545784845,-0.149075779447534,-0.999943140134698,0.84622705340797,-0.462315685548393,-0.0695205554589863,-0.203725671206158,-0.263360848184592,-0.269189358540646,-0.0507445717277983,-0.160655866795362,0.964155836927655,0.111498689553412,-0.371663109123644,-0.446235494831519,0.296498308491212,0.0348178867986127,-0.0650389313917377,-0.138532920073318,-0.120020896970491,0.45541411146838,-0.356377095040566,1.21435460174388,-0.485312075887551,-0.193631970708547,14.99,0
18,102444,68207.0,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1.0,1
19,212499,138885.0,0.111575002517215,-0.530741022715328,0.544208099134354,-1.46436832549796,0.745485013339524,-0.285157386412104,0.201546383302029,-0.451165957591364,-0.792471768504015,1.00657823690953,0.746993394354049,0.706279599908602,1.04157849162834,-0.614280768236715,-1.04824312190787,-1.49050849541699,-0.747926548550372,1.43014445902687,-0.872631353149098,-0.462325832359345,-0.172034011271518,0.448856892443458,-0.0407672703184626,0.757677951339985,-1.12076461721584,0.399845871170755,-0.264711690895652,-0.351247632621472,10.6,0
20,244333,152307.0,-5.22296817637504,4.64182734988813,-8.85820420925725,7.72350199432307,-1.50703495625849,-2.15948357376289,-4.20516409588397,0.979334284202064,-1.50563737438727,-2.23906626105695,4.23139330449617,-8.49348798082106,-1.09281084673483,-13.2375585139603,1.1840864824863,-4.18641517783122,-5.49253578625626,-1.21610811302066,1.04610451099676,-0.176673248133323,0.561892173950775,0.624206816460912,0.536428910734314,-0.628333712411096,-0.222651230551295,0.382208361920644,-2.6930356893785,0.407935125898827,1.0,1
21,275177,166408.0,2.00158408320625,0.0313126347337477,-0.674147016566574,0.618036305228804,-0.510313896790116,-1.70694341239496,0.254226042904533,-0.435121314992752,0.365474689087577,0.0500628266855454,0.186484038609374,1.13699211464485,0.667109294610936,0.177616353800605,-0.108670204028159,-0.401164374227427,-0.0071038212308487,-1.25410807991659,-0.195057688858833,-0.206303847721489,-0.222354306725772,-0.472136843451345,0.442113860405024,0.951825069602923,-0.39147636726081,0.138141511504869,-0.0644464545830993,-0.0493968020710949,0.99,0
22,197696,132134.0,2.04696977713346,0.518595362225209,-2.3860997161153,0.790230145861494,0.435768453244565,-1.8413045540383,0.309829108162571,-0.356357784569982,0.656440823671518,-1.17033182587374,0.0370377274739382,-0.75116017285996,-1.00634635447303,-2.3379627986027,1.17754489645957,0.814729562847487,1.8291982449944,1.38811415697443,-0.695126323548259,-0.217141973375215,0.0867416522166201,0.406218600820669,-0.0346347634105315,-0.195060566634424,0.223525483098512,-0.0998899705191948,0.0137028757923493,0.0058203916359379,1.0,0
23,168582,119292.0,1.72243193464609,-0.890793179015082,-1.30822993546646,0.261428234531882,-0.164269606917888,-0.27975143570173,0.0378547828302394,-0.225772303050727,0.857595913692293,-0.0637907145793388,-1.66453471376056,0.305292746117717,0.857323963804053,-0.0921782219298434,0.357497456283324,0.455359957435848,-0.810863496542771,-0.0801991437984935,0.24359933547383,0.271401269214765,0.0398913548399562,-0.13526262058141,-0.0772094741061139,-0.938120110282728,-0.202863967196516,0.577901828051187,-0.0904611702016913,-0.0304923503431007,204.61,0
24,221065,142419.0,2.14690503886851,-0.694510878899904,-2.32808251906364,-0.978445540979164,0.194806105695494,-1.23863267962557,0.316418637415849,-0.538232149214548,-1.0121121725043,0.879953960518691,-0.639762264688996,-0.627145061433919,0.238441811649113,0.345045139280589,0.0190821485146269,0.437953256954603,0.337515902233917,-1.72705196408481,0.617170998126325,0.127384685940338,0.384340272398476,0.9393163816738,-0.106346973222882,0.674448928086924,0.449061268494991,0.0484659998883009,-0.093448531310327,-0.0629778666089467,84.64,0
25,171670,120761.0,2.05199653471719,-1.02124933888132,-1.61458153611623,-0.895922658562596,-0.372244005625854,0.137096547654994,-1.11053921617031,0.221053616403093,0.0810012984195506,0.26051872904674,0.414013374186129,-1.20095109584459,-1.34581524317113,-1.63681610453844,-0.0391109139487981,2.14069847403954,0.963171766736265,0.453753635487268,0.723053185197334,0.0931653192800689,0.251752806552504,0.561994397758881,0.0104083408158509,-0.255066984663073,-0.143741213831508,-0.0874897500505823,0.0022395576386388,-0.0174880032628578,69.99,0
26,99904,67329.0,1.46484576839831,-0.945234870225391,0.427366878061959,-1.37651759132696,-1.28294771980814,-0.529109872198519,-0.914136222993963,-0.16734076073101,-1.99560291964522,1.36554863866488,-0.0922161404772789,-0.282373222253158,1.43954729221149,-0.468810607404612,0.714773280355566,-0.738016802796924,0.732486213990876,-0.607177984491102,-0.611512190204568,-0.285635204713588,-0.171892672364079,-0.0340408239446842,0.047583446035456,0.090300231815827,0.344906918897923,-0.180981725905982,0.0514669609198594,0.0208496751097135,20.0,0
27,138395,82631.0,1.05396549704533,-0.217483123189685,0.892843476627134,1.05789451490249,-0.655404835253992,0.425578776623207,-0.698016209890356,0.422824575183592,0.477129875974996,0.182864878386834,0.824740166460436,-0.314547880657023,-2.11369800050346,0.686341487010293,1.15869277087296,0.717683542384523,-0.634794968508101,0.628063271235012,-0.572975900052108,-0.205643130903484,0.0809183600086219,0.0739089453285364,-0.0019146110757664,-0.389896278314458,0.179955589833433,-0.38698983524662,0.0467869277334683,0.023272931515305,39.9,0
28,111707,72334.0,0.817272249522814,-1.17385963936527,0.561105509574853,0.123313731235704,-1.03934353201498,0.456616057665845,-0.558444775717429,0.253915985992327,1.1277859096313,-0.351216398313073,4.90716543398891e-05,0.474456350227817,-0.918639543000578,-0.16316274851618,-0.808405473762611,0.390983383481948,-0.343173112086201,0.289885192226367,1.00557192174439,0.32686811504335,-0.119680563836713,-0.644091292979463,-0.209267581949908,-0.439133927733036,0.105046612561197,0.957338116704994,-0.0849711184777432,0.0304248643283996,220.0,0
29,68320,52934.0,1.03663855772541,0.407227280182074,0.75770616494457,3.16182144737059,-0.568122226356034,0.202180695126505,-0.68980405626803,0.41137993906161,0.336769232300548,-0.283731283967387,0.90311745288141,-0.158825775049249,-1.93070901899978,-2.37665364067708,-1.8101724846962,0.935791272330693,1.59150614830401,1.25947071382768,-0.666806394320072,-0.219461074162075,-0.0501076222906236,0.123760575662397,-0.132567901550036,0.350230553629671,0.507701400813083,0.189620904934317,0.0610156660255082,0.0631412801847289,0.76,1
30,196517,131548.0,-0.432267929304253,-1.00291826281133,0.222001301513072,-2.38761990599154,-1.0117406456623,0.312535113229118,-0.887770222197528,0.634706968093849,-1.99746028674542,0.844887433660573,-0.744578343384127,-1.19575472604471,-0.555663264985834,0.0806445416760118,-0.626815239040562,0.181459018755336,0.088634488112014,1.05027456907723,0.809654785854838,-0.175245299858097,-0.169124270765162,-0.519392364958753,0.407588692148494,-1.26527597289364,-1.22159859372685,-0.489381087388346,0.109963169678775,0.110955834223634,109.0,0
31,143466,85375.0,-0.467086118463069,0.964053061294445,1.65955666122283,-0.0951968576888423,-0.170291011574346,-0.701929168681046,0.56848462537401,0.101143149864883,-0.57885768651535,-0.126066217190922,1.38014718634897,0.388182525146434,-0.687236123757477,0.46972539688423,0.1980197601696,0.363372336592968,-0.535580208894079,0.149434577129234,0.230448758779774,0.0613587568199584,-0.170244178067321,-0.493255003638493,-0.0034504124163973,0.500040300941634,-0.271954170298995,0.0431176235184389,0.258094276329125,0.111494591957236,2.58,0
32,68523,53031.0,1.18320097390052,-0.0786714484851931,0.42219126004754,0.403256758310521,-0.357954383165086,-0.0801884223480923,-0.295278861972381,0.0692809869190649,0.100019466269366,0.0919156764975017,0.714740040116405,0.613258513206456,0.0914782212814342,0.291685666439723,0.522779711040653,0.818975317412158,-0.969962301290071,0.616461537276264,0.225315768120527,-0.0013644460021955,0.0333922786692437,0.0227131080664597,-0.126697893353097,-0.315448597459248,0.3840970438621,0.368540316721819,-0.027318876747375,0.0082660487757601,36.95,0
33,250538,154957.0,0.132786651180661,0.988510656315382,-0.517608392738683,-0.593441818179173,1.00769440951536,-0.602747053684611,1.00650654569652,-0.0759169923990385,-0.0399076269702275,-0.855097389760182,-0.838862024604394,-0.174626319261844,0.0447016117506482,-1.02378863055452,-0.17493704273346,0.34080702758168,0.340552424561112,-0.22705222123093,-0.220381775746789,0.0492612673293527,-0.342528905163925,-0.852774810837285,0.10663584637332,0.308691458561438,-0.400800419679768,0.130654184443654,0.22054613320169,0.0824989888044617,16.99,0
34,132217,79904.0,-0.210836453228212,-0.433045057476138,-0.988080842192299,-5.51969712328415,2.28202463958779,2.37159363795956,0.373509804256823,0.460417163776734,0.602628925379179,-1.13113839628232,-0.569591301443776,0.1960481394309,-0.209430406657586,-0.0883040695080672,-0.217726982547389,-2.24835409566501,-0.733290949528795,1.50847542285939,-0.681332598243703,-0.382738503147961,-0.377830329469497,-0.276391935106192,-0.23391202604632,0.984375458221707,0.138031347547814,-1.09531748246836,0.285156518734641,0.0059011703584502,7.8,0
35,53794,46149.0,-1.34650881762975,2.13243062687771,-1.85435531823997,2.11699770636107,-1.07037837875552,-1.09267135682306,-2.23098606430574,1.03642490791919,-1.89551573571367,-3.36401057980002,2.88704787664695,-3.78445965821089,-1.28890425847532,-3.98562600822203,0.531838297985603,-2.60370264991872,-5.15759639749234,-0.696010004579956,1.28596139472532,0.221918669151309,0.609508181503446,0.202874284952422,-0.0607913872259794,-0.186733353366053,-0.0174012274970924,-0.283751034119116,0.395451049081013,0.233138575967241,1.0,1
36,149874,92102.0,-1.66293711018596,3.25389242362715,-7.0404847120185,2.26645647990886,-4.17764891282786,-0.746924828187599,-0.248336733243902,1.09115651568673,-0.307137450847617,-5.56794705115052,2.71273940377591,-5.94840312668093,2.14472605490538,-4.21175592358692,-0.137195538810617,-2.63940913979839,-2.53235540606601,-0.667067027160165,0.626059293435215,-0.842178336511866,0.450381285220709,0.521161529635377,0.308325446158517,-0.318011840652356,-1.25536156975299,-0.691963403718384,0.264878381232973,-0.130444804408444,600.73,1
37,654,495.0,-0.239505139493611,-3.94024054690668,-0.147575852132355,-0.671346651204376,-2.23925607349197,0.908178115295901,-0.377398447449256,0.157942958599458,-1.59592846055393,0.987880968781339,1.22502648658223,-0.139995562488775,-0.453947626273043,-0.111466565597127,-0.490357815771057,-0.973998499151191,1.24848755995882,-0.588332231805482,-0.509181607672957,1.21769047692787,0.0762960971555983,-1.13217819769825,-0.486819706677865,-0.302910939656602,-0.304121413009985,-0.469810755765209,-0.0775169999478961,0.151745463144336,834.84,0
38,14002,24892.0,1.09672239918011,0.255776260995921,1.08232438625492,1.37556002970083,-0.511861667312077,-0.306692277760463,-0.297760467726092,-0.10511780403449,1.43072474233442,-0.475378674334386,1.19789017420272,-1.6024543515544,2.66041873332277,1.42114071591114,0.626978922883981,-0.0681395186231978,0.483454401717511,-0.193535771666644,-1.27026996030231,-0.0995472014159189,0.0569883825232416,0.493281177281884,-0.0349547133501637,0.370518240742477,0.417533525031548,-0.331132670090129,0.0357917932978434,0.03117987943962,30.24,0
39,109194,71263.0,1.13306042816462,-1.33267025351475,0.347316150200436,-2.48879761020367,-1.62073814698701,-0.955547273595465,-0.575174178521216,-0.175331048450885,1.01854691602098,-0.911343506309125,0.120428043983243,1.23546981765568,0.823964847055869,-0.163398777597401,1.45392983314901,-3.00952425983679,0.730724144665434,0.813174450596281,-0.0954694442711486,-0.283224334215691,-0.231763500740947,-0.087138484766421,-0.0842697679449667,0.420502378896939,0.485526404140084,-0.737887583633461,0.108850752322362,0.050833288224644,118.69,0
40,82637,59484.0,1.25604554899112,0.367623998526342,0.309890177766056,0.691839269414461,-0.355091327558234,-1.06878586315637,0.099931579699655,-0.214708248506084,0.0036701052445923,-0.288344357914581,-0.0335147498208478,0.336166372230349,0.416047806917307,-0.32528817247237,1.07309790116985,0.469580472086087,-0.01606220846021,-0.322538431771689,-0.199823184916934,-0.0681852168526333,-0.285289508681128,-0.814416689559945,0.126922343000581,0.350585442046498,0.222433368189347,0.0937450662473111,-0.0218663709201222,0.0312668701558866,1.98,0
41,30384,35899.0,-2.85716975415491,4.04560138120513,-4.19729878550198,5.48719863078843,-3.07077616787415,-1.42268633776286,-5.65131373987331,2.01965739455388,-5.01549098658195,-6.31970750896333,3.77960220775921,-8.07709364590223,1.4408888557809,-7.89190877856627,0.530452788364339,-7.9540700449952,-14.2650559534715,-5.7710644259128,2.8921696850147,0.981608721582294,1.08032273397717,-0.561384150324839,0.102678427260093,-0.0671947227831213,-0.476931194262915,-0.103716356143308,1.16696149168342,0.663632066947765,1.0,1
42,11880,20451.0,-15.8191787207718,8.7759971528627,-22.8046864614815,11.8648680803607,-9.09236053189517,-2.38689320657655,-16.5603681078199,0.948348594786058,-6.31065843275059,-13.0888909176936,9.81570317447819,-14.0560611837648,0.777191846436601,-13.7610179615936,-0.353635939812489,-7.95744722625995,-11.9629542349435,-4.7805077876172,0.652498045264831,0.992278949261366,-2.35063374523783,1.03636187430048,1.13605073696052,-1.0434137405139,-0.10892334328198,0.657436778462222,2.13642447085514,-1.41194537483904,1.0,1
43,80223,58387.0,-1.1707889277359,-0.416707682146256,3.32126812389369,-0.45181091822353,-0.894753992849994,0.35572370634374,-0.426253989331759,0.448349812374388,1.48478078136522,-0.709021627588211,0.141952636903335,0.166062867891907,-2.21105129110032,-0.986343034768514,-2.49746088990032,-0.187615184759757,0.113747616380921,0.197320998277821,0.368542451815022,0.179576833782304,-0.0810890386395618,0.181498251707259,-0.195376665810685,0.598692882804637,0.215920668795315,1.01636754564975,0.0654591529701648,-0.105346265510702,41.87,0
44,234705,148074.0,-2.21921860215056,0.727831411106392,-5.45822994652182,5.92484984705884,3.93246382376344,-3.0859842366267,-1.67786998770016,0.865074610405235,-3.17726028894586,-3.41920738405664,3.69317394224412,-3.97843975507806,-1.71859087457346,-8.63629739365259,-0.242964821455265,1.17488417316765,2.13460635695284,2.59436483300614,-1.25758897993879,0.96477180373471,0.41747174595057,-0.817343384056975,-0.0287524020141088,0.0257225108657227,-0.825835343221856,-0.0130890304987416,0.413291188715315,-0.131387346404896,0.0,1
45,201379,133858.0,1.91813489037296,-0.314155056524528,-0.207117352456447,1.44482167017247,-0.716669036278987,-0.376000647212807,-0.587580271986988,0.0480322080179631,1.25173458157192,0.18616646342048,-1.25268239010926,-0.238431456168119,-1.07833321293882,0.0765315441405426,0.395401127067254,0.19861050790208,-0.474982700780335,0.313537368239538,-0.684327913180917,-0.316834896466624,0.235679061668846,0.856493942641189,0.095956308659795,-0.0405814276082131,-0.0422651019577591,-0.479882241239257,0.0552160557653824,-0.0334742294357287,17.42,0
46,233823,147718.0,1.86672114714534,-0.594366736554476,-0.044466931146212,0.417954375246686,-1.01400634027255,-0.365026664641294,-0.79691402036051,0.169309781230063,1.34215900168237,0.0192142239459837,0.735696768499348,0.627310337530808,-1.07756070000597,0.271861927028362,0.198811514923539,0.53874745433538,-0.762249643892895,0.660948292540564,0.0452545472531549,-0.228840005089906,0.020628095469597,0.0840441525279013,0.304300889041145,0.0216860487991676,-0.496747806687066,-0.530945824479517,0.0315904604472379,-0.0348033564663387,35.0,0
47,79231,57928.0,-1.22550924924313,2.13371160270263,0.736063040864227,2.59850141383123,-0.227174445617175,0.184817006574279,-0.151863580790941,0.93569842361291,-1.55531451880259,0.703690211135083,-1.47544104498585,-0.307032135476406,0.539516579532264,0.75223883214337,1.2688623693801,0.482656256455713,-0.0054540918828599,0.212897565874418,1.12552253424397,0.217683449652667,-0.193782644463761,-0.670024857844593,0.0044876188787183,-0.499915077602485,-0.199370288462074,0.020373364123119,0.240448039063861,0.119955843660311,8.29,0
48,154633,102318.0,-1.02063166582361,1.49695912243222,-4.49093711758335,1.83672705849852,0.627318467501556,-2.73556861001066,-1.54627364241291,0.459821576439238,-0.68274140597399,-4.36310219273296,4.28702087961434,-5.40376835689762,1.26026230900043,-3.08774290682652,-1.31748806297981,-3.53705628406879,-3.17202752176385,-0.52988508450368,1.01162645030639,0.443488532055906,0.773630966413973,0.86061818130652,-0.304666447555476,-0.155499583027691,0.41216629075428,-0.220079647308722,0.392337584118175,-0.0200894870934853,22.04,1
49,279968,169214.0,-0.176344371723825,1.10963106052008,0.486426680370333,2.46025416559226,1.34110874491174,0.470384192067062,0.795907963776191,0.134187419324997,-1.39952946817427,0.907038226431392,-0.036371594808566,0.45186114324519,-0.0045119332669872,-0.0603058462199334,-3.08605659266706,0.875454899066041,-1.16754121394043,0.0155161463013022,-1.87073980793491,-0.365437512540698,0.261026781258646,0.774330017734449,-0.0629828554113373,0.759469168230624,-0.620176477240317,-0.234376422893542,0.0011576478055239,0.107108951876297,8.64,0
50,169525,119744.0,1.96880091386672,-0.0048345564299624,-1.61584889335192,0.703724986343737,0.0403490016625571,-0.906211021468275,-0.0716270042678301,-0.0760645786616578,0.68039033624832,-0.488206976991827,1.11032149532794,0.411749339033044,-1.08496438412038,-1.33102030481914,-0.995915630235218,0.264301583152876,1.12401313363869,0.652628844189209,0.0680895823662031,-0.229197269371989,0.0230363248348484,0.313252562239121,0.0498201503580867,-0.0723703636981218,0.00595123900672,0.621545098034505,-0.0468681738752771,-0.0413203737091426,6.99,0
51,131362,79574.0,-1.91264948666895,-0.990251109069704,1.97865707912136,-1.22053050814788,-1.04190385173339,-0.130450123600081,-0.811893642921013,0.854409697021142,-0.382261274211845,-0.505551357418981,-1.19262688396141,-1.04591635215345,-1.41869641810279,-0.410856998560825,-0.840145641873821,0.803318995341384,1.00767959075205,-1.62303561845382,-0.0012011686501896,0.45978865377803,0.198302948202647,0.105267805782651,0.0695437561802699,0.0505775925690884,0.399818760318168,-0.286216157323131,0.171370098878565,-0.0656958112867099,122.83,0
52,71700,54411.0,1.14931888909078,0.301381279437682,0.394600936414389,0.571272353611764,-0.164918453827793,-0.375752131423729,-0.035678112161389,0.0268303936130381,-0.354803458484985,-0.181202681575159,2.15871277130332,1.46071935294131,0.810057628214747,-0.193555864563652,0.551667604377297,0.289868598549854,0.0548821735837761,-0.406947811009487,-0.349808354130781,-0.0541087004217867,-0.184375311160745,-0.508391080489117,0.15956384633173,0.203984394253193,0.109196964554448,0.0912475706905788,-0.0061119196036478,0.0214904163667925,5.49,0
